d3mIndex,type,repeat,fold
6826,TEST,0,0
6827,TEST,0,0
6828,TEST,0,0
6829,TEST,0,0
6830,TEST,0,0
6831,TEST,0,0
6832,TEST,0,0
6833,TEST,0,0
6834,TEST,0,0
6835,TEST,0,0
6836,TEST,0,0
6837,TEST,0,0
6838,TEST,0,0
6839,TEST,0,0
6840,TEST,0,0
6841,TEST,0,0
6842,TEST,0,0
6843,TEST,0,0
6844,TEST,0,0
6845,TEST,0,0
6846,TEST,0,0
6847,TEST,0,0
6848,TEST,0,0
6849,TEST,0,0
6850,TEST,0,0
6851,TEST,0,0
6852,TEST,0,0
6853,TEST,0,0
6854,TEST,0,0
6855,TEST,0,0
6856,TEST,0,0
6857,TEST,0,0
6858,TEST,0,0
6859,TEST,0,0
6860,TEST,0,0
6861,TEST,0,0
6862,TEST,0,0
6863,TEST,0,0
6864,TEST,0,0
6865,TEST,0,0
6866,TEST,0,0
6867,TEST,0,0
6868,TEST,0,0
6869,TEST,0,0
6870,TEST,0,0
6871,TEST,0,0
6872,TEST,0,0
6873,TEST,0,0
6874,TEST,0,0
6875,TEST,0,0
6876,TEST,0,0
6877,TEST,0,0
6878,TEST,0,0
6879,TEST,0,0
6880,TEST,0,0
6881,TEST,0,0
6882,TEST,0,0
6883,TEST,0,0
6884,TEST,0,0
6885,TEST,0,0
6886,TEST,0,0
6887,TEST,0,0
6888,TEST,0,0
6889,TEST,0,0
6890,TEST,0,0
6891,TEST,0,0
6892,TEST,0,0
6893,TEST,0,0
6894,TEST,0,0
6895,TEST,0,0
6896,TEST,0,0
6897,TEST,0,0
6898,TEST,0,0
6899,TEST,0,0
6900,TEST,0,0
6901,TEST,0,0
6902,TEST,0,0
6903,TEST,0,0
6904,TEST,0,0
6905,TEST,0,0
6906,TEST,0,0
6907,TEST,0,0
6908,TEST,0,0
6909,TEST,0,0
6910,TEST,0,0
6911,TEST,0,0
6912,TEST,0,0
6913,TEST,0,0
6914,TEST,0,0
6915,TEST,0,0
6916,TEST,0,0
6917,TEST,0,0
6918,TEST,0,0
6919,TEST,0,0
6920,TEST,0,0
6921,TEST,0,0
6922,TEST,0,0
6923,TEST,0,0
6924,TEST,0,0
6925,TEST,0,0
6926,TEST,0,0
6927,TEST,0,0
6928,TEST,0,0
6929,TEST,0,0
6930,TEST,0,0
6931,TEST,0,0
6932,TEST,0,0
6933,TEST,0,0
6934,TEST,0,0
6935,TEST,0,0
6936,TEST,0,0
6937,TEST,0,0
6938,TEST,0,0
6939,TEST,0,0
6940,TEST,0,0
6941,TEST,0,0
6942,TEST,0,0
6943,TEST,0,0
6944,TEST,0,0
6945,TEST,0,0
6946,TEST,0,0
6947,TEST,0,0
6948,TEST,0,0
6949,TEST,0,0
6950,TEST,0,0
6951,TEST,0,0
6952,TEST,0,0
6953,TEST,0,0
6954,TEST,0,0
6955,TEST,0,0
6956,TEST,0,0
6957,TEST,0,0
6958,TEST,0,0
6959,TEST,0,0
6960,TEST,0,0
6961,TEST,0,0
6962,TEST,0,0
6963,TEST,0,0
6964,TEST,0,0
6965,TEST,0,0
6966,TEST,0,0
6967,TEST,0,0
6968,TEST,0,0
6969,TEST,0,0
6970,TEST,0,0
6971,TEST,0,0
6972,TEST,0,0
6973,TEST,0,0
6974,TEST,0,0
6975,TEST,0,0
6976,TEST,0,0
6977,TEST,0,0
6978,TEST,0,0
6979,TEST,0,0
6980,TEST,0,0
6981,TEST,0,0
6982,TEST,0,0
6983,TEST,0,0
6984,TEST,0,0
6985,TEST,0,0
6986,TEST,0,0
6987,TEST,0,0
6988,TEST,0,0
6989,TEST,0,0
6990,TEST,0,0
6991,TEST,0,0
6992,TEST,0,0
6993,TEST,0,0
6994,TEST,0,0
6995,TEST,0,0
6996,TEST,0,0
6997,TEST,0,0
6998,TEST,0,0
6999,TEST,0,0
7000,TEST,0,0
7001,TEST,0,0
7002,TEST,0,0
7003,TEST,0,0
7004,TEST,0,0
7005,TEST,0,0
7006,TEST,0,0
7007,TEST,0,0
7008,TEST,0,0
7009,TEST,0,0
7010,TEST,0,0
7011,TEST,0,0
7012,TEST,0,0
7013,TEST,0,0
7014,TEST,0,0
7015,TEST,0,0
7016,TEST,0,0
7017,TEST,0,0
7018,TEST,0,0
7019,TEST,0,0
7020,TEST,0,0
7021,TEST,0,0
7022,TEST,0,0
7023,TEST,0,0
7024,TEST,0,0
7025,TEST,0,0
7026,TEST,0,0
7027,TEST,0,0
7028,TEST,0,0
7029,TEST,0,0
7030,TEST,0,0
7031,TEST,0,0
7032,TEST,0,0
7033,TEST,0,0
7034,TEST,0,0
7035,TEST,0,0
7036,TEST,0,0
7037,TEST,0,0
7038,TEST,0,0
7039,TEST,0,0
7040,TEST,0,0
7041,TEST,0,0
7042,TEST,0,0
7043,TEST,0,0
7044,TEST,0,0
7045,TEST,0,0
7046,TEST,0,0
7047,TEST,0,0
7048,TEST,0,0
7049,TEST,0,0
7050,TEST,0,0
7051,TEST,0,0
7052,TEST,0,0
7053,TEST,0,0
7054,TEST,0,0
7055,TEST,0,0
7056,TEST,0,0
7057,TEST,0,0
7058,TEST,0,0
7059,TEST,0,0
7060,TEST,0,0
7061,TEST,0,0
7062,TEST,0,0
7063,TEST,0,0
7064,TEST,0,0
7065,TEST,0,0
7066,TEST,0,0
7067,TEST,0,0
7068,TEST,0,0
7069,TEST,0,0
7070,TEST,0,0
7071,TEST,0,0
7072,TEST,0,0
7073,TEST,0,0
7074,TEST,0,0
7075,TEST,0,0
7076,TEST,0,0
7077,TEST,0,0
7078,TEST,0,0
7079,TEST,0,0
7080,TEST,0,0
7081,TEST,0,0
7082,TEST,0,0
7083,TEST,0,0
7084,TEST,0,0
7085,TEST,0,0
7086,TEST,0,0
7087,TEST,0,0
7088,TEST,0,0
7089,TEST,0,0
7090,TEST,0,0
7091,TEST,0,0
7092,TEST,0,0
7093,TEST,0,0
7094,TEST,0,0
7095,TEST,0,0
7096,TEST,0,0
7097,TEST,0,0
7098,TEST,0,0
7099,TEST,0,0
7100,TEST,0,0
7101,TEST,0,0
7102,TEST,0,0
7103,TEST,0,0
7104,TEST,0,0
7105,TEST,0,0
7106,TEST,0,0
7107,TEST,0,0
7108,TEST,0,0
7109,TEST,0,0
7110,TEST,0,0
7111,TEST,0,0
7112,TEST,0,0
7113,TEST,0,0
7114,TEST,0,0
7115,TEST,0,0
7116,TEST,0,0
7117,TEST,0,0
7118,TEST,0,0
7119,TEST,0,0
7120,TEST,0,0
7121,TEST,0,0
7122,TEST,0,0
7123,TEST,0,0
7124,TEST,0,0
7125,TEST,0,0
7126,TEST,0,0
7127,TEST,0,0
7128,TEST,0,0
7129,TEST,0,0
7130,TEST,0,0
7131,TEST,0,0
7132,TEST,0,0
7133,TEST,0,0
7134,TEST,0,0
7135,TEST,0,0
7136,TEST,0,0
7137,TEST,0,0
7138,TEST,0,0
7139,TEST,0,0
7140,TEST,0,0
7141,TEST,0,0
7142,TEST,0,0
7143,TEST,0,0
7144,TEST,0,0
7145,TEST,0,0
7146,TEST,0,0
7147,TEST,0,0
7148,TEST,0,0
7149,TEST,0,0
7150,TEST,0,0
7151,TEST,0,0
7152,TEST,0,0
7153,TEST,0,0
7154,TEST,0,0
7155,TEST,0,0
7156,TEST,0,0
7157,TEST,0,0
7158,TEST,0,0
7159,TEST,0,0
7160,TEST,0,0
7161,TEST,0,0
7162,TEST,0,0
7163,TEST,0,0
7164,TEST,0,0
7165,TEST,0,0
7166,TEST,0,0
7167,TEST,0,0
7168,TEST,0,0
7169,TEST,0,0
7170,TEST,0,0
7171,TEST,0,0
7172,TEST,0,0
7173,TEST,0,0
7174,TEST,0,0
7175,TEST,0,0
7176,TEST,0,0
7177,TEST,0,0
7178,TEST,0,0
7179,TEST,0,0
7180,TEST,0,0
7181,TEST,0,0
7182,TEST,0,0
7183,TEST,0,0
7184,TEST,0,0
7185,TEST,0,0
7186,TEST,0,0
7187,TEST,0,0
7188,TEST,0,0
7189,TEST,0,0
7190,TEST,0,0
7191,TEST,0,0
7192,TEST,0,0
7193,TEST,0,0
7194,TEST,0,0
7195,TEST,0,0
7196,TEST,0,0
7197,TEST,0,0
7198,TEST,0,0
7199,TEST,0,0
7200,TEST,0,0
7201,TEST,0,0
7202,TEST,0,0
7203,TEST,0,0
7204,TEST,0,0
7205,TEST,0,0
7206,TEST,0,0
7207,TEST,0,0
7208,TEST,0,0
7209,TEST,0,0
7210,TEST,0,0
7211,TEST,0,0
7212,TEST,0,0
7213,TEST,0,0
7214,TEST,0,0
7215,TEST,0,0
7216,TEST,0,0
7217,TEST,0,0
7218,TEST,0,0
7219,TEST,0,0
7220,TEST,0,0
7221,TEST,0,0
7222,TEST,0,0
7223,TEST,0,0
7224,TEST,0,0
7225,TEST,0,0
7226,TEST,0,0
7227,TEST,0,0
7228,TEST,0,0
7229,TEST,0,0
7230,TEST,0,0
7231,TEST,0,0
7232,TEST,0,0
7233,TEST,0,0
7234,TEST,0,0
7235,TEST,0,0
7236,TEST,0,0
7237,TEST,0,0
7238,TEST,0,0
7239,TEST,0,0
7240,TEST,0,0
7241,TEST,0,0
7242,TEST,0,0
7243,TEST,0,0
7244,TEST,0,0
7245,TEST,0,0
7246,TEST,0,0
7247,TEST,0,0
7248,TEST,0,0
7249,TEST,0,0
7250,TEST,0,0
7251,TEST,0,0
7252,TEST,0,0
7253,TEST,0,0
7254,TEST,0,0
7255,TEST,0,0
7256,TEST,0,0
7257,TEST,0,0
7258,TEST,0,0
7259,TEST,0,0
7260,TEST,0,0
7261,TEST,0,0
7262,TEST,0,0
7263,TEST,0,0
7264,TEST,0,0
7265,TEST,0,0
7266,TEST,0,0
7267,TEST,0,0
7268,TEST,0,0
7269,TEST,0,0
7270,TEST,0,0
7271,TEST,0,0
7272,TEST,0,0
7273,TEST,0,0
7274,TEST,0,0
7275,TEST,0,0
7276,TEST,0,0
7277,TEST,0,0
7278,TEST,0,0
7279,TEST,0,0
7280,TEST,0,0
7281,TEST,0,0
7282,TEST,0,0
7283,TEST,0,0
7284,TEST,0,0
7285,TEST,0,0
7286,TEST,0,0
7287,TEST,0,0
7288,TEST,0,0
7289,TEST,0,0
7290,TEST,0,0
7291,TEST,0,0
7292,TEST,0,0
7293,TEST,0,0
7294,TEST,0,0
7295,TEST,0,0
7296,TEST,0,0
7297,TEST,0,0
7298,TEST,0,0
7299,TEST,0,0
7300,TEST,0,0
7301,TEST,0,0
7302,TEST,0,0
7303,TEST,0,0
7304,TEST,0,0
7305,TEST,0,0
7306,TEST,0,0
7307,TEST,0,0
7308,TEST,0,0
7309,TEST,0,0
7310,TEST,0,0
7311,TEST,0,0
7312,TEST,0,0
7313,TEST,0,0
7314,TEST,0,0
7315,TEST,0,0
7316,TEST,0,0
7317,TEST,0,0
7318,TEST,0,0
7319,TEST,0,0
7320,TEST,0,0
7321,TEST,0,0
7322,TEST,0,0
7323,TEST,0,0
7324,TEST,0,0
7325,TEST,0,0
7326,TEST,0,0
7327,TEST,0,0
7328,TEST,0,0
7329,TEST,0,0
7330,TEST,0,0
7331,TEST,0,0
7332,TEST,0,0
7333,TEST,0,0
7334,TEST,0,0
7335,TEST,0,0
7336,TEST,0,0
7337,TEST,0,0
7338,TEST,0,0
7339,TEST,0,0
7340,TEST,0,0
7341,TEST,0,0
7342,TEST,0,0
7343,TEST,0,0
7344,TEST,0,0
7345,TEST,0,0
7346,TEST,0,0
7347,TEST,0,0
7348,TEST,0,0
7349,TEST,0,0
7350,TEST,0,0
7351,TEST,0,0
7352,TEST,0,0
7353,TEST,0,0
7354,TEST,0,0
7355,TEST,0,0
7356,TEST,0,0
7357,TEST,0,0
7358,TEST,0,0
7359,TEST,0,0
7360,TEST,0,0
7361,TEST,0,0
7362,TEST,0,0
7363,TEST,0,0
7364,TEST,0,0
7365,TEST,0,0
7366,TEST,0,0
7367,TEST,0,0
7368,TEST,0,0
7369,TEST,0,0
7370,TEST,0,0
7371,TEST,0,0
7372,TEST,0,0
7373,TEST,0,0
7374,TEST,0,0
7375,TEST,0,0
7376,TEST,0,0
7377,TEST,0,0
7378,TEST,0,0
7379,TEST,0,0
7380,TEST,0,0
7381,TEST,0,0
7382,TEST,0,0
7383,TEST,0,0
7384,TEST,0,0
7385,TEST,0,0
7386,TEST,0,0
7387,TEST,0,0
7388,TEST,0,0
7389,TEST,0,0
7390,TEST,0,0
7391,TEST,0,0
7392,TEST,0,0
7393,TEST,0,0
7394,TEST,0,0
